date,maturity,yield
2026-01-09,1.5,3.072
2026-01-09,2.0,3.254
2026-01-09,2.5,3.322
2026-01-09,3.0,3.454
2026-01-09,4.0,3.599
2026-01-09,5.0,3.792
2026-01-09,7.0,4.337
2026-01-09,10.0,5.161
2026-01-09,15.0,5.549
2026-01-09,20.0,5.815
2026-01-12,0.25,2.961
2026-01-12,0.5,2.979
2026-01-12,0.75,2.995
2026-01-12,1.0,3.026
2026-01-12,1.5,3.074
2026-01-12,2.0,3.26
2026-01-12,2.5,3.332
2026-01-12,3.0,3.487
2026-01-12,4.0,3.614
2026-01-12,5.0,3.809
2026-01-12,7.0,4.349
2026-01-12,10.0,5.169
2026-01-12,15.0,5.549
2026-01-12,20.0,5.802
2026-01-13,0.25,2.949
2026-01-13,0.5,2.969
2026-01-13,0.75,2.985
2026-01-13,1.0,3.021
2026-01-13,1.5,3.068
2026-01-13,2.0,3.268
2026-01-13,2.5,3.337
2026-01-13,3.0,3.5
2026-01-13,4.0,3.627
2026-01-13,5.0,3.834
2026-01-13,7.0,4.368
2026-01-13,10.0,5.191
2026-01-13,15.0,5.574
2026-01-13,20.0,5.83
2026-01-14,0.25,2.942
2026-01-14,0.5,2.963
2026-01-14,0.75,2.984
2026-01-14,1.0,3.023
2026-01-14,1.5,3.063
2026-01-14,2.0,3.25
2026-01-14,2.5,3.319
2026-01-14,3.0,3.491
2026-01-14,4.0,3.621
2026-01-14,5.0,3.83
2026-01-14,7.0,4.36
2026-01-14,10.0,5.192
2026-01-14,15.0,5.577
2026-01-14,20.0,5.832
2026-01-15,0.25,2.947
2026-01-15,0.5,2.97
2026-01-15,0.75,2.996
2026-01-15,1.0,3.044
2026-01-15,1.5,3.107
2026-01-15,2.0,3.31
2026-01-15,2.5,3.4
2026-01-15,3.0,3.578
2026-01-15,4.0,3.706
2026-01-15,5.0,3.912
2026-01-15,7.0,4.428
2026-01-15,10.0,5.272
2026-01-15,15.0,5.647
2026-01-15,20.0,5.892
2026-01-16,0.25,2.946
2026-01-16,0.5,2.967
2026-01-16,0.75,2.999
2026-01-16,1.0,3.049
2026-01-16,1.5,3.109
2026-01-16,2.0,3.309
2026-01-16,2.5,3.392
2026-01-16,3.0,3.571
2026-01-16,4.0,3.703
2026-01-16,5.0,3.912
2026-01-16,7.0,4.423
2026-01-16,10.0,5.272
2026-01-16,15.0,5.638
2026-01-16,20.0,5.884
2026-01-19,0.25,2.942
2026-01-19,0.5,2.963
2026-01-19,0.75,2.996
2026-01-19,1.0,3.046
2026-01-19,1.5,3.113
2026-01-19,2.0,3.337
2026-01-19,2.5,3.428
2026-01-19,3.0,3.619
2026-01-19,4.0,3.757
2026-01-19,5.0,3.983
2026-01-19,7.0,4.493
2026-01-19,10.0,5.337
2026-01-19,15.0,5.703
2026-01-19,20.0,5.95
2026-01-20,0.25,2.936
2026-01-20,0.5,2.957
2026-01-20,0.75,2.996
2026-01-20,1.0,3.051
2026-01-20,1.5,3.128
2026-01-20,2.0,3.364
2026-01-20,2.5,3.464
2026-01-20,3.0,3.671
2026-01-20,4.0,3.826
2026-01-20,5.0,4.067
2026-01-20,7.0,4.578
2026-01-20,10.0,5.419
2026-01-20,15.0,5.798
2026-01-20,20.0,6.06
2026-01-21,0.25,2.931
2026-01-21,0.5,2.955
2026-01-21,0.75,3.003
2026-01-21,1.0,3.05
2026-01-21,1.5,3.105
2026-01-21,2.0,3.334
2026-01-21,2.5,3.427
2026-01-21,3.0,3.626
2026-01-21,4.0,3.779
2026-01-21,5.0,4.02
2026-01-21,7.0,4.528
2026-01-21,10.0,5.369
2026-01-21,15.0,5.761
2026-01-21,20.0,6.03
2026-01-22,0.25,2.929
2026-01-22,0.5,2.957
2026-01-22,0.75,3.01
2026-01-22,1.0,3.053
2026-01-22,1.5,3.101
2026-01-22,2.0,3.323
2026-01-22,2.5,3.407
2026-01-22,3.0,3.598
2026-01-22,4.0,3.748
2026-01-22,5.0,3.982
2026-01-22,7.0,4.493
2026-01-22,10.0,5.323
2026-01-22,15.0,5.717
2026-01-22,20.0,5.989
2026-01-23,0.25,2.939
2026-01-23,0.5,2.963
2026-01-23,0.75,3.022
2026-01-23,1.0,3.071
2026-01-23,1.5,3.135
2026-01-23,2.0,3.362
2026-01-23,2.5,3.448
2026-01-23,3.0,3.64
2026-01-23,4.0,3.786
2026-01-23,5.0,4.011
2026-01-23,7.0,4.52
2026-01-23,10.0,5.353
2026-01-23,15.0,5.754
2026-01-23,20.0,6.034
2026-01-26,0.25,2.939
2026-01-26,0.5,2.963
2026-01-26,0.75,3.033
2026-01-26,1.0,3.082
2026-01-26,1.5,3.131
2026-01-26,2.0,3.346
2026-01-26,2.5,3.418
2026-01-26,3.0,3.604
2026-01-26,4.0,3.751
2026-01-26,5.0,3.981
2026-01-26,7.0,4.483
2026-01-26,10.0,5.317
2026-01-26,15.0,5.741
2026-01-26,20.0,6.029
2026-01-27,0.25,2.944
2026-01-27,0.5,2.972
2026-01-27,0.75,3.045
2026-01-27,1.0,3.096
2026-01-27,1.5,3.148
2026-01-27,2.0,3.362
2026-01-27,2.5,3.427
2026-01-27,3.0,3.612
2026-01-27,4.0,3.75
2026-01-27,5.0,3.974
2026-01-27,7.0,4.473
2026-01-27,10.0,5.299
2026-01-27,15.0,5.719
2026-01-27,20.0,5.999
2026-01-28,0.25,2.944
2026-01-28,0.5,2.972
2026-01-28,0.75,3.045
2026-01-28,1.0,3.105
2026-01-28,1.5,3.159
2026-01-28,2.0,3.384
2026-01-28,2.5,3.417
2026-01-28,3.0,3.608
2026-01-28,4.0,3.741
2026-01-28,5.0,3.96
2026-01-28,7.0,4.453
2026-01-28,10.0,5.289
2026-01-28,15.0,5.709
2026-01-28,20.0,5.984
2026-01-29,0.25,2.949
2026-01-29,0.5,2.977
2026-01-29,0.75,3.053
2026-01-29,1.0,3.121
2026-01-29,1.5,3.205
2026-01-29,2.0,3.436
2026-01-29,2.5,3.465
2026-01-29,3.0,3.662
2026-01-29,4.0,3.792
2026-01-29,5.0,4.001
2026-01-29,7.0,4.503
2026-01-29,10.0,5.334
2026-01-29,15.0,5.751
2026-01-29,20.0,6.026
2026-01-30,0.25,2.956
2026-01-30,0.5,2.987
2026-01-30,0.75,3.072
2026-01-30,1.0,3.156
2026-01-30,1.5,3.245
2026-01-30,2.0,3.478
2026-01-30,2.5,3.512
2026-01-30,3.0,3.706
2026-01-30,4.0,3.833
2026-01-30,5.0,4.046
2026-01-30,7.0,4.55
2026-01-30,10.0,5.384
2026-01-30,15.0,5.795
2026-01-30,20.0,6.051
2026-02-02,0.25,2.976
2026-02-02,0.5,3.008
2026-02-02,0.75,3.093
2026-02-02,1.0,3.173
2026-02-02,1.5,3.267
2026-02-02,2.0,3.497
2026-02-02,2.5,3.539
2026-02-02,3.0,3.731
2026-02-02,4.0,3.848
2026-02-02,5.0,4.059
2026-02-02,7.0,4.543
2026-02-02,10.0,5.377
2026-02-02,15.0,5.796
2026-02-02,20.0,6.064
2026-02-03,0.25,2.986
2026-02-03,0.5,3.022
2026-02-03,0.75,3.106
2026-02-03,1.0,3.195
2026-02-03,1.5,3.309
2026-02-03,2.0,3.554
2026-02-03,2.5,3.588
2026-02-03,3.0,3.777
2026-02-03,4.0,3.901
2026-02-03,5.0,4.102
2026-02-03,7.0,4.593
2026-02-03,10.0,5.434
2026-02-03,15.0,5.857
2026-02-03,20.0,6.129
2026-02-04,0.25,2.992
2026-02-04,0.5,3.031
2026-02-04,0.75,3.114
2026-02-04,1.0,3.21
2026-02-04,1.5,3.339
2026-02-04,2.0,3.613
2026-02-04,2.5,3.638
2026-02-04,3.0,3.822
2026-02-04,4.0,3.947
2026-02-04,5.0,4.148
2026-02-04,7.0,4.643
2026-02-04,10.0,5.492
2026-02-04,15.0,5.907
2026-02-04,20.0,6.174
2026-02-05,0.25,2.989
2026-02-05,0.5,3.031
2026-02-05,0.75,3.117
2026-02-05,1.0,3.226
2026-02-05,1.5,3.354
2026-02-05,2.0,3.617
2026-02-05,2.5,3.638
2026-02-05,3.0,3.821
2026-02-05,4.0,3.93
2026-02-05,5.0,4.118
2026-02-05,7.0,4.613
2026-02-05,10.0,5.464
2026-02-05,15.0,5.884
2026-02-05,20.0,6.159
2026-02-06,0.25,2.991
2026-02-06,0.5,3.032
2026-02-06,0.75,3.119
2026-02-06,1.0,3.234
2026-02-06,1.5,3.391
2026-02-06,2.0,3.656
2026-02-06,2.5,3.68
2026-02-06,3.0,3.866
2026-02-06,4.0,3.958
2026-02-06,5.0,4.147
2026-02-06,7.0,4.648
2026-02-06,10.0,5.489
2026-02-06,15.0,5.904
2026-02-06,20.0,6.175
2026-02-09,0.25,2.987
2026-02-09,0.5,3.028
2026-02-09,0.75,3.116
2026-02-09,1.0,3.251
2026-02-09,1.5,3.413
2026-02-09,2.0,3.667
2026-02-09,2.5,3.697
2026-02-09,3.0,3.907
2026-02-09,4.0,3.99
2026-02-09,5.0,4.178
2026-02-09,7.0,4.678
2026-02-09,10.0,5.53
2026-02-09,15.0,5.937
2026-02-09,20.0,6.199
2026-02-10,0.25,2.979
2026-02-10,0.5,3.02
2026-02-10,0.75,3.105
2026-02-10,1.0,3.249
2026-02-10,1.5,3.403
2026-02-10,2.0,3.642
2026-02-10,2.5,3.66
2026-02-10,3.0,3.881
2026-02-10,4.0,3.948
2026-02-10,5.0,4.126
2026-02-10,7.0,4.6
2026-02-10,10.0,5.452
2026-02-10,15.0,5.877
2026-02-10,20.0,6.159
2026-02-11,0.25,2.972
2026-02-11,0.5,3.013
2026-02-11,0.75,3.095
2026-02-11,1.0,3.254
2026-02-11,1.5,3.393
2026-02-11,2.0,3.618
2026-02-11,2.5,3.649
2026-02-11,3.0,3.871
2026-02-11,4.0,3.921
2026-02-11,5.0,4.098
2026-02-11,7.0,4.566
2026-02-11,10.0,5.407
2026-02-11,15.0,5.842
2026-02-11,20.0,6.134
2026-02-12,0.25,2.966
2026-02-12,0.5,2.998
2026-02-12,0.75,3.071
2026-02-12,1.0,3.233
2026-02-12,1.5,3.373
2026-02-12,2.0,3.589
2026-02-12,2.5,3.622
2026-02-12,3.0,3.828
2026-02-12,4.0,3.883
2026-02-12,5.0,4.062
2026-02-12,7.0,4.541
2026-02-12,10.0,5.387
2026-02-12,15.0,5.812
2026-02-12,20.0,6.109
2026-02-13,0.25,2.957
2026-02-13,0.5,2.986
2026-02-13,0.75,3.045
2026-02-13,1.0,3.198
2026-02-13,1.5,3.361
2026-02-13,2.0,3.583
2026-02-13,2.5,3.616
2026-02-13,3.0,3.821
2026-02-13,4.0,3.863
2026-02-13,5.0,4.035
2026-02-13,7.0,4.502
2026-02-13,10.0,5.337
2026-02-13,15.0,5.758
2026-02-13,20.0,6.053
2026-02-19,0.25,2.952
2026-02-19,0.5,2.979
2026-02-19,0.75,3.037
2026-02-19,1.0,3.195
2026-02-19,1.5,3.361
2026-02-19,2.0,3.604
2026-02-19,2.5,3.637
2026-02-19,3.0,3.856
2026-02-19,4.0,3.893
2026-02-19,5.0,4.069
2026-02-19,7.0,4.528
2026-02-19,10.0,5.357
2026-02-19,15.0,5.778
2026-02-19,20.0,6.074
2026-02-20,0.25,2.951
2026-02-20,0.5,2.976
2026-02-20,0.75,3.029
2026-02-20,1.0,3.185
2026-02-20,1.5,3.342
2026-02-20,2.0,3.573
2026-02-20,2.5,3.606
2026-02-20,3.0,3.823
2026-02-20,4.0,3.857
2026-02-20,5.0,4.031
2026-02-20,7.0,4.481
2026-02-20,10.0,5.309
2026-02-20,15.0,5.728
2026-02-20,20.0,6.023
2026-02-23,0.25,2.951
2026-02-23,0.5,2.976
2026-02-23,0.75,3.026
2026-02-23,1.0,3.188
2026-02-23,1.5,3.338
2026-02-23,2.0,3.569
2026-02-23,2.5,3.608
2026-02-23,3.0,3.834
2026-02-23,4.0,3.867
2026-02-23,5.0,4.046
2026-02-23,7.0,4.508
2026-02-23,10.0,5.349
2026-02-23,15.0,5.763
2026-02-23,20.0,6.054
2026-02-24,0.25,2.951
2026-02-24,0.5,2.976
2026-02-24,0.75,3.026
2026-02-24,1.0,3.195
2026-02-24,1.5,3.342
2026-02-24,2.0,3.569
2026-02-24,2.5,3.608
2026-02-24,3.0,3.834
2026-02-24,4.0,3.867
2026-02-24,5.0,4.048
2026-02-24,7.0,4.513
2026-02-24,10.0,5.361
2026-02-24,15.0,5.779
2026-02-24,20.0,6.074
2026-02-25,0.25,2.95
2026-02-25,0.5,2.974
2026-02-25,0.75,3.015
2026-02-25,1.0,3.192
2026-02-25,1.5,3.329
2026-02-25,2.0,3.544
2026-02-25,2.5,3.573
2026-02-25,3.0,3.802
2026-02-25,4.0,3.841
2026-02-25,5.0,4.025
2026-02-25,7.0,4.481
2026-02-25,10.0,5.329
2026-02-25,15.0,5.753
2026-02-25,20.0,6.054
2026-02-26,0.25,2.95
2026-02-26,0.5,2.965
2026-02-26,0.75,3.005
2026-02-26,1.0,3.182
2026-02-26,1.5,3.307
2026-02-26,2.0,3.505
2026-02-26,2.5,3.523
2026-02-26,3.0,3.748
2026-02-26,4.0,3.789
2026-02-26,5.0,3.961
2026-02-26,7.0,4.401
2026-02-26,10.0,5.244
2026-02-26,15.0,5.677
2026-02-26,20.0,5.984
2026-02-27,0.25,2.947
2026-02-27,0.5,2.961
2026-02-27,0.75,3.001
2026-02-27,1.0,3.177
2026-02-27,1.5,3.302
2026-02-27,2.0,3.49
2026-02-27,2.5,3.505
2026-02-27,3.0,3.725
2026-02-27,4.0,3.762
2026-02-27,5.0,3.923
2026-02-27,7.0,4.371
2026-02-27,10.0,5.217
2026-02-27,15.0,5.647
2026-02-27,20.0,5.964
2026-03-03,0.25,2.964
2026-03-03,0.5,2.986
2026-03-03,0.75,3.036
2026-03-03,1.0,3.226
2026-03-03,1.5,3.378
2026-03-03,2.0,3.605
2026-03-03,2.5,3.645
2026-03-03,3.0,3.857
2026-03-03,4.0,3.895
2026-03-03,5.0,4.073
2026-03-03,7.0,4.523
2026-03-03,10.0,5.387
2026-03-03,15.0,5.806
2026-03-03,20.0,6.112
2026-03-04,0.25,2.967
2026-03-04,0.5,2.991
2026-03-04,0.75,3.041
2026-03-04,1.0,3.229
2026-03-04,1.5,3.394
2026-03-04,2.0,3.64
2026-03-04,2.5,3.684
2026-03-04,3.0,3.89
2026-03-04,4.0,3.931
2026-03-04,5.0,4.114
2026-03-04,7.0,4.56
2026-03-04,10.0,5.404
2026-03-04,15.0,5.804
2026-03-04,20.0,6.091
2026-03-05,0.25,2.96
2026-03-05,0.5,2.988
2026-03-05,0.75,3.038
2026-03-05,1.0,3.225
2026-03-05,1.5,3.372
2026-03-05,2.0,3.609
2026-03-05,2.5,3.639
2026-03-05,3.0,3.847
2026-03-05,4.0,3.878
2026-03-05,5.0,4.064
2026-03-05,7.0,4.513
2026-03-05,10.0,5.347
2026-03-05,15.0,5.75
2026-03-05,20.0,6.04
2026-03-06,0.25,2.956
2026-03-06,0.5,2.986
2026-03-06,0.75,3.043
2026-03-06,1.0,3.232
2026-03-06,1.5,3.392
2026-03-06,2.0,3.647
2026-03-06,2.5,3.679
2026-03-06,3.0,3.889
2026-03-06,4.0,3.919
2026-03-06,5.0,4.111
2026-03-06,7.0,4.558
2026-03-06,10.0,5.384
2026-03-06,15.0,5.781
2026-03-06,20.0,6.069
2026-03-09,0.25,2.969
2026-03-09,0.5,3.011
2026-03-09,0.75,3.081
2026-03-09,1.0,3.282
2026-03-09,1.5,3.462
2026-03-09,2.0,3.814
2026-03-09,2.5,3.854
2026-03-09,3.0,4.067
2026-03-09,4.0,4.103
2026-03-09,5.0,4.278
2026-03-09,7.0,4.707
2026-03-09,10.0,5.51
2026-03-09,15.0,5.889
2026-03-09,20.0,6.154
2026-03-10,0.25,2.971
2026-03-10,0.5,3.008
2026-03-10,0.75,3.059
2026-03-10,1.0,3.257
2026-03-10,1.5,3.403
2026-03-10,2.0,3.689
2026-03-10,2.5,3.736
2026-03-10,3.0,3.952
2026-03-10,4.0,3.991
2026-03-10,5.0,4.149
2026-03-10,7.0,4.59
2026-03-10,10.0,5.386
2026-03-10,15.0,5.784
2026-03-10,20.0,6.074
2026-03-11,0.25,2.973
2026-03-11,0.5,3.008
2026-03-11,0.75,3.056
2026-03-11,1.0,3.25
2026-03-11,1.5,3.402
2026-03-11,2.0,3.682
2026-03-11,2.5,3.712
2026-03-11,3.0,3.924
2026-03-11,4.0,3.968
2026-03-11,5.0,4.114
2026-03-11,7.0,4.562
2026-03-11,10.0,5.379
2026-03-11,15.0,5.778
2026-03-11,20.0,6.069
2026-03-12,0.25,2.974
2026-03-12,0.5,3.009
2026-03-12,0.75,3.063
2026-03-12,1.0,3.267
2026-03-12,1.5,3.415
2026-03-12,2.0,3.694
2026-03-12,2.5,3.73
2026-03-12,3.0,3.942
2026-03-12,4.0,3.986
2026-03-12,5.0,4.128
2026-03-12,7.0,4.586
2026-03-12,10.0,5.416
2026-03-12,15.0,5.813
2026-03-12,20.0,6.104
2026-03-13,0.25,2.973
2026-03-13,0.5,3.008
2026-03-13,0.75,3.069
2026-03-13,1.0,3.285
2026-03-13,1.5,3.455
2026-03-13,2.0,3.758
2026-03-13,2.5,3.797
2026-03-13,3.0,4.011
2026-03-13,4.0,4.061
2026-03-13,5.0,4.204
2026-03-13,7.0,4.649
2026-03-13,10.0,5.467
2026-03-13,15.0,5.864
2026-03-13,20.0,6.159
2026-03-16,0.25,2.972
2026-03-16,0.5,3.001
2026-03-16,0.75,3.061
2026-03-16,1.0,3.271
2026-03-16,1.5,3.443
2026-03-16,2.0,3.739
2026-03-16,2.5,3.76
2026-03-16,3.0,3.987
2026-03-16,4.0,4.045
2026-03-16,5.0,4.204
2026-03-16,7.0,4.638
2026-03-16,10.0,5.447
2026-03-16,15.0,5.844
2026-03-16,20.0,6.144
2026-03-17,0.25,2.972
2026-03-17,0.5,3.001
2026-03-17,0.75,3.059
2026-03-17,1.0,3.272
2026-03-17,1.5,3.463
2026-03-17,2.0,3.747
2026-03-17,2.5,3.764
2026-03-17,3.0,4.007
2026-03-17,4.0,4.062
2026-03-17,5.0,4.224
2026-03-17,7.0,4.656
2026-03-17,10.0,5.467
2026-03-17,15.0,5.854
2026-03-17,20.0,6.149
2026-03-18,0.25,2.965
2026-03-18,0.5,2.994
2026-03-18,0.75,3.051
2026-03-18,1.0,3.262
2026-03-18,1.5,3.454
2026-03-18,2.0,3.71
2026-03-18,2.5,3.723
2026-03-18,3.0,3.95
2026-03-18,4.0,4.007
2026-03-18,5.0,4.159
2026-03-18,7.0,4.586
2026-03-18,10.0,5.377
2026-03-18,15.0,5.776
2026-03-18,20.0,6.084
2026-03-19,0.25,2.967
2026-03-19,0.5,2.997
2026-03-19,0.75,3.057
2026-03-19,1.0,3.281
2026-03-19,1.5,3.499
2026-03-19,2.0,3.768
2026-03-19,2.5,3.791
2026-03-19,3.0,4.017
2026-03-19,4.0,4.072
2026-03-19,5.0,4.222
2026-03-19,7.0,4.655
2026-03-19,10.0,5.452
2026-03-19,15.0,5.833
2026-03-19,20.0,6.125
2026-03-20,0.25,2.981
2026-03-20,0.5,3.012
2026-03-20,0.75,3.084
2026-03-20,1.0,3.323
2026-03-20,1.5,3.564
2026-03-20,2.0,3.859
2026-03-20,2.5,3.89
2026-03-20,3.0,4.096
2026-03-20,4.0,4.13
2026-03-20,5.0,4.257
2026-03-20,7.0,4.709
2026-03-20,10.0,5.502
2026-03-20,15.0,5.869
2026-03-20,20.0,6.152
2026-03-23,0.25,2.992
2026-03-23,0.5,3.031
2026-03-23,0.75,3.119
2026-03-23,1.0,3.379
2026-03-23,1.5,3.649
2026-03-23,2.0,4.07
2026-03-23,2.5,4.111
2026-03-23,3.0,4.312
2026-03-23,4.0,4.346
2026-03-23,5.0,4.48
2026-03-23,7.0,4.873
2026-03-23,10.0,5.652
2026-03-23,15.0,6.004
2026-03-23,20.0,6.289
2026-03-24,0.25,3.0
2026-03-24,0.5,3.043
2026-03-24,0.75,3.128
2026-03-24,1.0,3.398
2026-03-24,1.5,3.663
2026-03-24,2.0,4.027
2026-03-24,2.5,4.038
2026-03-24,3.0,4.226
2026-03-24,4.0,4.262
2026-03-24,5.0,4.397
2026-03-24,7.0,4.795
2026-03-24,10.0,5.605
2026-03-24,15.0,5.974
2026-03-24,20.0,6.276
2026-03-25,0.25,3.012
2026-03-25,0.5,3.064
2026-03-25,0.75,3.149
2026-03-25,1.0,3.426
2026-03-25,1.5,3.699
2026-03-25,2.0,4.058
2026-03-25,2.5,4.07
2026-03-25,3.0,4.25
2026-03-25,4.0,4.283
2026-03-25,5.0,4.424
2026-03-25,7.0,4.819
2026-03-25,10.0,5.622
2026-03-25,15.0,5.986
2026-03-25,20.0,6.289
2026-03-26,0.25,3.027
2026-03-26,0.5,3.093
2026-03-26,0.75,3.199
2026-03-26,1.0,3.496
2026-03-26,1.5,3.749
2026-03-26,2.0,4.06
2026-03-26,2.5,4.072
2026-03-26,3.0,4.247
2026-03-26,4.0,4.279
2026-03-26,5.0,4.43
2026-03-26,7.0,4.82
2026-03-26,10.0,5.617
2026-03-26,15.0,6.011
2026-03-26,20.0,6.329
2026-03-27,0.25,3.052
2026-03-27,0.5,3.121
2026-03-27,0.75,3.234
2026-03-27,1.0,3.539
2026-03-27,1.5,3.788
2026-03-27,2.0,4.112
2026-03-27,2.5,4.127
2026-03-27,3.0,4.293
2026-03-27,4.0,4.329
2026-03-27,5.0,4.48
2026-03-27,7.0,4.868
2026-03-27,10.0,5.692
2026-03-27,15.0,6.074
2026-03-27,20.0,6.386
2026-03-30,0.25,3.05
2026-03-30,0.5,3.119
2026-03-30,0.75,3.239
2026-03-30,1.0,3.547
2026-03-30,1.5,3.776
2026-03-30,2.0,4.078
2026-03-30,2.5,4.094
2026-03-30,3.0,4.252
2026-03-30,4.0,4.301
2026-03-30,5.0,4.44
2026-03-30,7.0,4.837
2026-03-30,10.0,5.662
2026-03-30,15.0,6.039
2026-03-30,20.0,6.349
2026-03-31,0.25,3.052
2026-03-31,0.5,3.121
2026-03-31,0.75,3.244
2026-03-31,1.0,3.556
2026-03-31,1.5,3.795
2026-03-31,2.0,4.09
2026-03-31,2.5,4.113
2026-03-31,3.0,4.265
2026-03-31,4.0,4.282
2026-03-31,5.0,4.411
2026-03-31,7.0,4.798
2026-03-31,10.0,5.644
2026-03-31,15.0,6.012
2026-03-31,20.0,6.316
2026-04-01,0.25,3.027
2026-04-01,0.5,3.096
2026-04-01,0.75,3.213
2026-04-01,1.0,3.506
2026-04-01,1.5,3.702
2026-04-01,2.0,3.962
2026-04-01,2.5,3.953
2026-04-01,3.0,4.093
2026-04-01,4.0,4.094
2026-04-01,5.0,4.217
2026-04-01,7.0,4.616
2026-04-01,10.0,5.464
2026-04-01,15.0,5.833
2026-04-01,20.0,6.14
2026-04-02,0.25,3.022
2026-04-02,0.5,3.093
2026-04-02,0.75,3.215
2026-04-02,1.0,3.508
2026-04-02,1.5,3.769
2026-04-02,2.0,4.047
2026-04-02,2.5,4.065
2026-04-02,3.0,4.199
2026-04-02,4.0,4.196
2026-04-02,5.0,4.32
2026-04-02,7.0,4.733
2026-04-02,10.0,5.571
2026-04-02,15.0,5.921
2026-04-02,20.0,6.212
2026-04-03,0.25,3.015
2026-04-03,0.5,3.087
2026-04-03,0.75,3.2
2026-04-03,1.0,3.503
2026-04-03,1.5,3.744
2026-04-03,2.0,4.021
2026-04-03,2.5,4.038
2026-04-03,3.0,4.17
2026-04-03,4.0,4.156
2026-04-03,5.0,4.273
2026-04-03,7.0,4.684
2026-04-03,10.0,5.521
2026-04-03,15.0,5.866
2026-04-03,20.0,6.152
2026-04-06,0.25,3.01
2026-04-06,0.5,3.085
2026-04-06,0.75,3.203
2026-04-06,1.0,3.498
2026-04-06,1.5,3.729
2026-04-06,2.0,4.005
2026-04-06,2.5,4.022
2026-04-06,3.0,4.157
2026-04-06,4.0,4.14
2026-04-06,5.0,4.251
2026-04-06,7.0,4.664
2026-04-06,10.0,5.502
2026-04-06,15.0,5.853
2026-04-06,20.0,6.149
2026-04-07,0.25,3.005
2026-04-07,0.5,3.081
2026-04-07,0.75,3.201
2026-04-07,1.0,3.504
2026-04-07,1.5,3.734
2026-04-07,2.0,4.011
2026-04-07,2.5,4.028
2026-04-07,3.0,4.174
2026-04-07,4.0,4.166
2026-04-07,5.0,4.277
2026-04-07,7.0,4.691
2026-04-07,10.0,5.532
2026-04-07,15.0,5.887
2026-04-07,20.0,6.187
2026-04-08,0.25,3.003
2026-04-08,0.5,3.067
2026-04-08,0.75,3.153
2026-04-08,1.0,3.426
2026-04-08,1.5,3.622
2026-04-08,2.0,3.895
2026-04-08,2.5,3.911
2026-04-08,3.0,4.056
2026-04-08,4.0,4.036
2026-04-08,5.0,4.147
2026-04-08,7.0,4.569
2026-04-08,10.0,5.409
2026-04-08,15.0,5.769
2026-04-08,20.0,6.074
